id,dateAdded,dateUpdated,address,city,province,postalCode,latitude,longitude,primaryCategories,menuPageURL,menus.amountMax,menus.amountMin,menus.description,menus.name,name,priceRangeMin,priceRangeMax
6155,2017-06-19T15:58:46Z,2018-06-15T21:34:14Z,6133 South Alameda St,Corpus Christi,TX,78412,27.718476,-97.334321,Accommodation & Food Services,,14.99,1.67,,Pepperoni Pizza Rolls,Pizza State,0,25
6156,2017-06-19T15:58:46Z,2018-06-15T21:34:14Z,6133 South Alameda St,Corpus Christi,TX,78412,27.718476,-97.334321,Accommodation & Food Services,,5.5,5.5,,Plain Cheese Pizza,Pizza State,0,25
6157,2017-06-19T15:58:46Z,2018-06-15T21:34:14Z,6133 South Alameda St,Corpus Christi,TX,78412,27.718476,-97.334321,Accommodation & Food Services,,1.97,1.97,,Pepperoni Pizza Rolls,Pizza State,0,25
6158,2017-06-19T15:58:46Z,2018-06-15T21:34:14Z,6133 South Alameda St,Corpus Christi,TX,78412,27.718476,-97.334321,Accommodation & Food Services,,14.27,14.27,Pepperoni Italian sausage black olives mushrooms and bell peppers,PS Special Pizza,Pizza State,0,25
6159,2017-06-19T15:58:46Z,2018-06-15T21:34:14Z,6133 South Alameda St,Corpus Christi,TX,78412,27.718476,-97.334321,Accommodation & Food Services,,14.27,14.27,Spinach mushrooms artichoke hearts tomatoes black olives and onions Vegetarian,Veggie Pizza,Pizza State,0,25
6160,2017-06-19T15:58:46Z,2018-06-15T21:34:14Z,6133 South Alameda St,Corpus Christi,TX,78412,27.718476,-97.334321,Accommodation & Food Services,,5.5,5.5,,Peanut Butter Chocolate Chip Pizza,Pizza State,0,25
6161,2017-06-19T15:58:46Z,2018-06-15T21:34:14Z,6133 South Alameda St,Corpus Christi,TX,78412,27.718476,-97.334321,Accommodation & Food Services,,14.27,14.27,BBQ sauce and chicken,BBQ Chicken Pizza,Pizza State,0,25
6162,2016-03-30T04:15:55Z,2018-06-14T19:39:50Z,140 Crescent Dr,Pleasant Hill,CA,94523,37.9445,-122.061768,Accommodation & Food Services,,26,26,our most popular pacco five 9ampquot our most popular size fireroasted gourmet pizzas with any one topping cut into 20 slices for sharing try one of our gourmet favorites per pizza add 2,Pizza Pacco,Red Brick Pizza,0,25
6163,2016-04-05T02:48:34Z,2018-06-14T14:17:17Z,8485 Market St,Youngstown,OH,44512,40.99221,-80.662701,Accommodation & Food Services,,9.75,9.75,additional toppings extra,12 Sheet Pizza with One Topping,Belleria,0,25
6164,2016-04-05T02:48:34Z,2018-06-14T14:17:17Z,8485 Market St,Youngstown,OH,44512,40.99221,-80.662701,Accommodation & Food Services,,14,14,,2 12ampquot Pizzas with One Topping on Each Additional Toppings Extra,Belleria,0,25
6165,2016-04-05T02:48:34Z,2018-06-14T14:17:17Z,8485 Market St,Youngstown,OH,44512,40.99221,-80.662701,Accommodation & Food Services,,3.75,3.75,,Sheet Pizza Each Extra,Belleria,0,25
6166,2016-04-05T02:48:34Z,2018-06-14T14:17:17Z,8485 Market St,Youngstown,OH,44512,40.99221,-80.662701,Accommodation & Food Services,,3.75,3.75,,Sheet Pizza Each Extra,Belleria,0,25
6167,2016-04-05T02:48:34Z,2018-06-14T14:17:17Z,8485 Market St,Youngstown,OH,44512,40.99221,-80.662701,Accommodation & Food Services,,13,13,,12 Sheet Cheese Pizza Additional Toppings Extra ampamp One Dozen Wings,Belleria,0,25
6168,2016-04-05T02:48:34Z,2018-06-14T14:17:17Z,8485 Market St,Youngstown,OH,44512,40.99221,-80.662701,Accommodation & Food Services,,4,4,a blend of eggsampcomma seasonings and four cheeses for fluffy souffle like pizza,Egg Pizza,Belleria,0,25
6169,2016-04-05T02:48:34Z,2018-06-14T14:17:17Z,8485 Market St,Youngstown,OH,44512,40.99221,-80.662701,Accommodation & Food Services,,9.5,9.5,,Old Fashioned Romano Cheese Pizza,Belleria,0,25
6170,2016-04-05T02:48:34Z,2018-06-14T14:17:17Z,8485 Market St,Youngstown,OH,44512,40.99221,-80.662701,Accommodation & Food Services,,9.75,9.75,additional toppings extra  cheese excluded,12 Sheet Pepperoni Pizza,Belleria,0,25
6171,2016-04-05T02:48:34Z,2018-06-14T14:17:17Z,8485 Market St,Youngstown,OH,44512,40.99221,-80.662701,Accommodation & Food Services,,7.25,7.25,,6ampquot Traditional or Old Fashioned Pizza and Salad Bar with a Cup of Soup,Belleria,0,25
6172,2016-04-05T02:48:34Z,2018-06-14T14:17:17Z,8485 Market St,Youngstown,OH,44512,40.99221,-80.662701,Accommodation & Food Services,,5,5,additional toppings extra,Two 6ampquot Pizzas,Belleria,0,25
6173,2016-04-05T02:48:34Z,2018-06-14T14:17:17Z,8485 Market St,Youngstown,OH,44512,40.99221,-80.662701,Accommodation & Food Services,,14,14,,Spinach Pizza,Belleria,0,25
6174,2016-04-05T02:48:34Z,2018-06-14T14:17:17Z,8485 Market St,Youngstown,OH,44512,40.99221,-80.662701,Accommodation & Food Services,,5.75,5.75,,Meatlovers Pizza,Belleria,0,25
6175,2016-04-05T02:48:34Z,2018-06-14T14:17:17Z,8485 Market St,Youngstown,OH,44512,40.99221,-80.662701,Accommodation & Food Services,,5.5,5.5,BBQ chicken covered with a blend of four cheeses,BBQ Chicken Pizza,Belleria,0,25
6176,2016-04-05T02:48:34Z,2018-06-14T14:17:17Z,8485 Market St,Youngstown,OH,44512,40.99221,-80.662701,Accommodation & Food Services,,4.95,4.95,spinach greens flavored with oilampcomma garlicampcomma and pepperampcomma covered with our blend of cheeses and baked to perfection,Spinach Pizza,Belleria,0,25
6177,2016-04-05T02:48:34Z,2018-06-14T14:17:17Z,8485 Market St,Youngstown,OH,44512,40.99221,-80.662701,Accommodation & Food Services,,3.25,3.25,,Old Fashioned Romano Cheese Pizza,Belleria,0,25
6178,2016-04-05T02:48:34Z,2018-06-14T14:17:17Z,8485 Market St,Youngstown,OH,44512,40.99221,-80.662701,Accommodation & Food Services,,12,12,,Meatball Pizza,Belleria,0,25
6179,2016-04-05T02:48:34Z,2018-06-14T14:17:17Z,8485 Market St,Youngstown,OH,44512,40.99221,-80.662701,Accommodation & Food Services,,17,17,,Garden Pizza,Belleria,0,25
6180,2016-04-05T02:48:34Z,2018-06-14T14:17:17Z,8485 Market St,Youngstown,OH,44512,40.99221,-80.662701,Accommodation & Food Services,,3.25,3.25,,Traditional Pizza,Belleria,0,25
6181,2016-04-05T02:48:34Z,2018-06-14T14:17:17Z,8485 Market St,Youngstown,OH,44512,40.99221,-80.662701,Accommodation & Food Services,,6,6,,"6"" Traditional Or Old Fashioned Pizza and Salad Bar",Belleria,0,25
6182,2016-04-05T02:48:34Z,2018-06-14T14:17:17Z,8485 Market St,Youngstown,OH,44512,40.99221,-80.662701,Accommodation & Food Services,,12.5,12.5,additional toppings extra,Two 12ampquot Pizzas,Belleria,0,25
6183,2016-04-05T02:48:34Z,2018-06-14T14:17:17Z,8485 Market St,Youngstown,OH,44512,40.99221,-80.662701,Accommodation & Food Services,,16,16,,Fajita Pizza,Belleria,0,25
6184,2015-10-23T23:28:35Z,2018-06-13T18:58:41Z,4085 Atlantic Ave,Long Beach,CA,90807,33.831455,-118.185441,Accommodation & Food Services,,9.75,9.75,Olive oil and garlic mozzarella tomatoes black olives red onions and feta cheese,GlutenFree Greek Pizza,Bella Pizza,25,40
6185,2015-10-23T23:28:35Z,2018-06-13T18:58:41Z,4085 Atlantic Ave,Long Beach,CA,90807,33.831455,-118.185441,Accommodation & Food Services,,7.25,7.25,Marinara mozzarella pepperoni ham sausage green peppers onions mushrooms and bacon,Bella Works Pizza,Bella Pizza,25,40
6186,2015-10-23T23:28:35Z,2018-06-13T18:58:41Z,4085 Atlantic Ave,Long Beach,CA,90807,33.831455,-118.185441,Accommodation & Food Services,,5,5,Marinara pepperoni and mozzarella,Pepperoni Pizza,Bella Pizza,25,40
6187,2015-10-23T23:28:35Z,2018-06-13T18:58:41Z,4085 Atlantic Ave,Long Beach,CA,90807,33.831455,-118.185441,Accommodation & Food Services,,6.5,6.5,Pesto sauce mozzarella cheese chicken bacon onions mushrooms lettuce and pesto ranch,CBP Pizza Sandwich,Bella Pizza,25,40
6188,2015-10-23T23:28:35Z,2018-06-13T18:58:41Z,4085 Atlantic Ave,Long Beach,CA,90807,33.831455,-118.185441,Accommodation & Food Services,,9.75,9.75,Marinara mozzarella pepperoni ham sausage green peppers onions mushrooms and bacon,GlutenFree Bella Works Pizza,Bella Pizza,25,40
6189,2015-10-23T23:28:35Z,2018-06-13T18:58:41Z,4085 Atlantic Ave,Long Beach,CA,90807,33.831455,-118.185441,Accommodation & Food Services,,6.5,6.5,Marinara  mozzarella cheese ground beef bacon red onions lettuce tomatoes and ranch dressing,Cheeseburger Pizza Sandwich,Bella Pizza,25,40
6190,2015-10-23T23:28:35Z,2018-06-13T18:58:41Z,4085 Atlantic Ave,Long Beach,CA,90807,33.831455,-118.185441,Accommodation & Food Services,,6,6,BBQ sauce cheese blend BBQ chicken mushrooms and onions,BBQ Chicken Pizza,Bella Pizza,25,40
6191,2015-10-23T23:28:35Z,2018-06-13T18:58:41Z,4085 Atlantic Ave,Long Beach,CA,90807,33.831455,-118.185441,Accommodation & Food Services,,10.25,10.25,Marinara mozzarella pepperoni ham sausage green peppers onions mushrooms and bacon,GlutenFree Bella Works Pizza,Bella Pizza,25,40
6192,2015-10-23T23:28:35Z,2018-06-13T18:58:41Z,4085 Atlantic Ave,Long Beach,CA,90807,33.831455,-118.185441,Accommodation & Food Services,,7.75,7.75,Olive oil and garlic mozzarella sausage mushrooms bacon onions and ricotta cheese,Tuscan Pizza,Bella Pizza,25,40
6193,2015-10-23T23:28:35Z,2018-06-13T18:58:41Z,4085 Atlantic Ave,Long Beach,CA,90807,33.831455,-118.185441,Accommodation & Food Services,,7.75,7.75,Marinara mozzarella pepperoni ham sausage green peppers onions mushrooms and bacon,Bella Works Pizza,Bella Pizza,25,40
6194,2015-10-23T23:28:35Z,2018-06-13T18:58:41Z,4085 Atlantic Ave,Long Beach,CA,90807,33.831455,-118.185441,Accommodation & Food Services,,7.25,7.25,Tandoori sauce mozzarella cheese chicken onion jalapeno and cilantro,Indian Tandoori Chicken Pizza,Bella Pizza,25,40
6195,2015-10-23T23:28:35Z,2018-06-13T18:58:41Z,4085 Atlantic Ave,Long Beach,CA,90807,33.831455,-118.185441,Accommodation & Food Services,,7.75,7.75,Marinara garlic cheese blend tomatoes basil and fresh mozzarella cheese,Margarita Pizza,Bella Pizza,25,40
6196,2015-10-23T23:28:35Z,2018-06-13T18:58:41Z,4085 Atlantic Ave,Long Beach,CA,90807,33.831455,-118.185441,Accommodation & Food Services,,7.25,7.25,Olive oil and garlic mozzarella pepperoni salami onions mushrooms and Parmesan,Mattone Pizza,Bella Pizza,25,40
6197,2015-10-23T23:28:35Z,2018-06-13T18:58:41Z,4085 Atlantic Ave,Long Beach,CA,90807,33.831455,-118.185441,Accommodation & Food Services,,7.25,7.25,Olive oil and garlic mozzarella tomatoes black olives red onions and feta cheese,Greek Pizza,Bella Pizza,25,40
6198,2015-10-23T23:28:35Z,2018-06-13T18:58:41Z,4085 Atlantic Ave,Long Beach,CA,90807,33.831455,-118.185441,Accommodation & Food Services,,7.25,7.25,Marinara garlic mozzarella cheese spinach artichokes green peppers red peppers onions black olives and mushrooms Vegetarian,Veggie Works Pizza,Bella Pizza,25,40
6199,2015-10-23T23:28:35Z,2018-06-13T18:58:41Z,4085 Atlantic Ave,Long Beach,CA,90807,33.831455,-118.185441,Accommodation & Food Services,,10.25,10.25,Marinara garlic cheese blend tomatoes basil and fresh mozzarella cheese,GlutenFree Margarita Pizza,Bella Pizza,25,40
6200,2015-10-23T23:28:35Z,2018-06-13T18:58:41Z,4085 Atlantic Ave,Long Beach,CA,90807,33.831455,-118.185441,Accommodation & Food Services,,9.95,9.95,,12ampquot THIN STYLE PIZZA UNLIMITED TOPPINGS,Bella Pizza,25,40
6201,2015-10-23T23:28:35Z,2018-06-13T18:58:41Z,4085 Atlantic Ave,Long Beach,CA,90807,33.831455,-118.185441,Accommodation & Food Services,,9.75,9.75,Mozzarella cheese Indian tandoori sauce chicken red onions jalapenos and cilantro,GlutenFree Indian Tandoori Pizza,Bella Pizza,25,40
6202,2015-10-23T23:28:35Z,2018-06-13T18:58:41Z,4085 Atlantic Ave,Long Beach,CA,90807,33.831455,-118.185441,Accommodation & Food Services,,7.75,7.75,Olive oil and garlic mozzarella pepperoni salami onions mushrooms and Parmesan,Mattone Pizza,Bella Pizza,25,40
6203,2015-10-23T23:28:35Z,2018-06-13T18:58:41Z,4085 Atlantic Ave,Long Beach,CA,90807,33.831455,-118.185441,Accommodation & Food Services,,6.5,6.5,MarinaraMozzarellaChickenHamBaconLettuceTomatoes Mayospicy mustard,Triple Meat Pizza Sandwich,Bella Pizza,25,40
6204,2015-10-23T23:28:35Z,2018-06-13T18:58:41Z,4085 Atlantic Ave,Long Beach,CA,90807,33.831455,-118.185441,Accommodation & Food Services,,10.25,10.25,Olive oil and garlic sauce mozzarella cheese salami tomatoes red onions fresh Parmesan cheese and basil,GlutenFree Mama39s Italiano Pizza,Bella Pizza,25,40
6205,2015-10-23T23:28:35Z,2018-06-13T18:58:41Z,4085 Atlantic Ave,Long Beach,CA,90807,33.831455,-118.185441,Accommodation & Food Services,,7.25,7.25,Olive oil and garlic mozzarella spinach mushrooms pine nuts onions and goat cheese,Bixby Pizza,Bella Pizza,25,40
6206,2015-10-23T23:28:35Z,2018-06-13T18:58:41Z,4085 Atlantic Ave,Long Beach,CA,90807,33.831455,-118.185441,Accommodation & Food Services,,9.75,9.75,Olive oil and garlic mozzarella sausage mushrooms bacon onions and ricotta cheese,GlutenFree Tuscan Pizza,Bella Pizza,25,40
6207,2015-10-23T23:28:35Z,2018-06-13T18:58:41Z,4085 Atlantic Ave,Long Beach,CA,90807,33.831455,-118.185441,Accommodation & Food Services,,7.25,7.25,Olive oil and garlic sauce mozzarella cheese bacon arugula red onions gorgonzola pear and ricotta cheese,Tasty Delight Pizza,Bella Pizza,25,40
6208,2015-10-23T23:28:35Z,2018-06-13T18:58:41Z,4085 Atlantic Ave,Long Beach,CA,90807,33.831455,-118.185441,Accommodation & Food Services,,9.75,9.75,Buffalo sauce chicken red onions celery mozzarella cheese and ranch dressing,GlutenFree Buffalo Chicken Pizza,Bella Pizza,25,40
6209,2015-10-23T23:28:35Z,2018-06-13T18:58:41Z,4085 Atlantic Ave,Long Beach,CA,90807,33.831455,-118.185441,Accommodation & Food Services,,9.75,9.75,Olive oil and garlic sauce mozzarella mushrooms tomatoes ricotta cheese and oregano,GlutenFree MidTown Pizza,Bella Pizza,25,40
6210,2015-10-23T23:28:35Z,2018-06-13T18:58:41Z,4085 Atlantic Ave,Long Beach,CA,90807,33.831455,-118.185441,Accommodation & Food Services,,10.25,10.25,Olive oil and garlic mozzarella pepperoni salami onions mushrooms and Parmesan,GlutenFree Mattone Pizza,Bella Pizza,25,40
6211,2015-10-23T23:28:35Z,2018-06-13T18:58:41Z,4085 Atlantic Ave,Long Beach,CA,90807,33.831455,-118.185441,Accommodation & Food Services,,7.75,7.75,Olive oil and garlic sauce mozzarella mushrooms tomatoes ricotta cheese and oregano,MidTown Pizza,Bella Pizza,25,40
6212,2015-10-23T23:28:35Z,2018-06-13T18:58:41Z,4085 Atlantic Ave,Long Beach,CA,90807,33.831455,-118.185441,Accommodation & Food Services,,8.95,8.95,Marinara mozzarella Canadian bacon and pineapple,GlutenFree Hawaiian Pizza,Bella Pizza,25,40
6213,2015-10-23T23:28:35Z,2018-06-13T18:58:41Z,4085 Atlantic Ave,Long Beach,CA,90807,33.831455,-118.185441,Accommodation & Food Services,,7.75,7.75,BBQ sauce cheese blend BBQ chicken mushrooms and onions,BBQ Chicken Pizza,Bella Pizza,25,40
6214,2015-10-23T23:28:35Z,2018-06-13T18:58:41Z,4085 Atlantic Ave,Long Beach,CA,90807,33.831455,-118.185441,Accommodation & Food Services,,10.25,10.25,Olive oil and garlic mozzarella tomatoes black olives red onions and feta cheese,GlutenFree Greek Pizza,Bella Pizza,25,40
6215,2015-10-23T23:28:35Z,2018-06-13T18:58:41Z,4085 Atlantic Ave,Long Beach,CA,90807,33.831455,-118.185441,Accommodation & Food Services,,7,7,,GlutenFree Cheese Pizza,Bella Pizza,25,40
6216,2015-10-23T23:28:35Z,2018-06-13T18:58:41Z,4085 Atlantic Ave,Long Beach,CA,90807,33.831455,-118.185441,Accommodation & Food Services,,6.5,6.5,Marinara sauce mozzarella cheese ground beef bacon red onions lettuce tomatoes and ranch dressing,Cheeseburger Pizza Sandwich,Bella Pizza,25,40
6217,2015-10-23T23:28:35Z,2018-06-13T18:58:41Z,4085 Atlantic Ave,Long Beach,CA,90807,33.831455,-118.185441,Accommodation & Food Services,,10.25,10.25,Thai peanut sauce mozzarella cheese chicken carrot onion and cilantro,GlutenFree Thai Chicken Pizza,Bella Pizza,25,40
6218,2015-10-23T23:28:35Z,2018-06-13T18:58:41Z,4085 Atlantic Ave,Long Beach,CA,90807,33.831455,-118.185441,Accommodation & Food Services,,6.5,6.5,Marinara sauce mozzarella cheese pepperoni salami black olives pepperoncinis red onions lettuce tomatoes olive oil and balsamic vinegar,The Sicilian Pizza Sandwich,Bella Pizza,25,40
6219,2015-10-23T23:28:35Z,2018-06-13T18:58:41Z,4085 Atlantic Ave,Long Beach,CA,90807,33.831455,-118.185441,Accommodation & Food Services,,7.75,7.75,Olive oil and garlic mozzarella tomatoes black olives red onions and feta cheese,Greek Pizza,Bella Pizza,25,40
6220,2016-03-31T02:32:36Z,2018-06-13T18:52:29Z,11319 W Bluemound Rd,Milwaukee,WI,53226,43.035422,-88.05455,Accommodation & Food Services,,19.99,19.99,2 orders of italian breadsticks pitcher of cocacola 2 liter for delivery,Large OneTopping Pan Pizza,Rocky Rococo,0,25
6221,2016-03-08T21:10:51Z,2018-06-13T18:52:22Z,1075 Summit Ave,Oconomowoc,WI,53066,43.095313,-88.480235,Accommodation & Food Services,,2.99,2.99,,Regular Slice Of Pizza Or Pasta Choiceampcomma Soda And Treat,Rocky Rococo,0,25
6222,2016-03-08T21:10:51Z,2018-06-13T18:52:22Z,1075 Summit Ave,Oconomowoc,WI,53066,43.095313,-88.480235,Accommodation & Food Services,,1.49,1.49,,Rockyampaposs Thin Crust Pizza Each Topping,Rocky Rococo,0,25
6223,2016-03-08T21:10:51Z,2018-06-13T18:52:22Z,1075 Summit Ave,Oconomowoc,WI,53066,43.095313,-88.480235,Accommodation & Food Services,,3.79,3.79,sausage ampamp pepperoni,Super Slices z934 Pound Of Pizza,Rocky Rococo,0,25
6224,2016-03-08T21:10:51Z,2018-06-13T18:52:22Z,1075 Summit Ave,Oconomowoc,WI,53066,43.095313,-88.480235,Accommodation & Food Services,,19.99,19.99,34 lb of austin blues bbq rib tips,Large OneTopping Pan Pizza Or XLarge ampaposZa Thin,Rocky Rococo,0,25
6225,2017-06-19T15:38:18Z,2018-06-13T18:52:22Z,4849 S Howell Ave,Milwaukee,WI,53207,42.955681,-87.909792,Accommodation & Food Services,,19.99,19.99,2 orders of italian breadsticks pitcher of cocacola 2 liter for delivery,Large OneTopping Pan Pizza,Rocky Rococo,25,40
6226,2017-06-19T15:38:18Z,2018-06-13T18:52:22Z,4849 S Howell Ave,Milwaukee,WI,53207,42.955681,-87.909792,Accommodation & Food Services,,19.99,19.99,full pound of chicken wings,Large OneTopping Pan Pizza Or XLarge ampquotZa Thin,Rocky Rococo,25,40
6227,2017-06-19T15:38:18Z,2018-06-13T18:52:22Z,4849 S Howell Ave,Milwaukee,WI,53207,42.955681,-87.909792,Accommodation & Food Services,,8.49,8.49,,Rockyampaposs Thin Crust Pizza  Cheese,Rocky Rococo,25,40
6228,2017-06-19T15:38:18Z,2018-06-13T18:52:22Z,4849 S Howell Ave,Milwaukee,WI,53207,42.955681,-87.909792,Accommodation & Food Services,,11.99,11.99,a complete food italian sausageampcomma fresh mushroomsampcomma green peppersampcomma ampamp onionsampcomma sprinkled with italian spices very popular,The Perfect Pizza,Rocky Rococo,25,40
6229,2017-04-18T01:13:33Z,2018-06-13T18:52:22Z,2500 N Mayfair Rd,Milwaukee,WI,53226,43.063948,-88.04333,Accommodation & Food Services,,11.99,11.99,a complete food italian sausageampcomma fresh mushroomsampcomma green peppersampcomma ampamp onionsampcomma sprinkled with italian spices very popular,The Perfect Pizza,Rocky Rococo,0,25
6230,2017-04-18T01:13:33Z,2018-06-13T18:52:22Z,2500 N Mayfair Rd,Milwaukee,WI,53226,43.063948,-88.04333,Accommodation & Food Services,,2.99,2.99,,Regular Slice Of Pizza Or Pasta Choiceampcomma Soda And Treat,Rocky Rococo,0,25
6231,2017-04-18T01:13:33Z,2018-06-13T18:52:22Z,2500 N Mayfair Rd,Milwaukee,WI,53226,43.063948,-88.04333,Accommodation & Food Services,,19.99,19.99,full pound of chicken wings,Large OneTopping Pan Pizza Or XLarge ampquotZa Thin,Rocky Rococo,0,25
6232,2017-04-18T01:13:33Z,2018-06-13T18:52:22Z,2500 N Mayfair Rd,Milwaukee,WI,53226,43.063948,-88.04333,Accommodation & Food Services,,3.79,3.79,super slice of the day,Super Slices  34 Pound Of Pizza,Rocky Rococo,0,25
6233,2018-01-21T06:09:08Z,2018-06-13T18:52:10Z,2237 E Colorado Blvd,Pasadena,CA,91107,34.146443,-118.104402,Accommodation & Food Services,,9.99,9.99,one large pizza with up to 6 toppings,Supreme Pizza,Little Caesar's Pizza,0,25
6234,2016-03-29T04:42:26Z,2018-06-13T07:20:01Z,5210 N Central Ave,Phoenix,AZ,85012,33.513545,-112.074085,Accommodation & Food Services,,5,5,,Mini Cheese Pizza,Federal Pizza,25,40
6235,2016-03-29T04:42:26Z,2018-06-13T07:20:01Z,5210 N Central Ave,Phoenix,AZ,85012,33.513545,-112.074085,Accommodation & Food Services,,5,5,,Mini Pepperoni Pizza,Federal Pizza,25,40
6236,2017-06-19T15:46:59Z,2018-06-13T06:42:19Z,1763 SW 3rd Ave,Miami,FL,33129,25.760621,-80.200409,Accommodation & Food Services,http://www.singlepage.com/tutto-pizza-beer-house,8.95,8.95,tomato sauce mozzarella spinach goat cheese and sundried tomatoes,Popeye Pizza,Tutto Pizza,0,25
6237,2017-06-19T15:46:59Z,2018-06-13T06:42:19Z,1763 SW 3rd Ave,Miami,FL,33129,25.760621,-80.200409,Accommodation & Food Services,http://www.singlepage.com/tutto-pizza-beer-house,7.95,7.95,,Pizza Alle Pumante,Tutto Pizza,0,25
